VideoID,Yellow,Orange,Red,Violet,Blue,Green,Black,White,Brown
i3jJKdIw3ms.jpg,0.12,0.07,0.0,13.95,42.24,0.0,30.67,5.04,7.91
I3V15kgcgNM.jpg,0.0,0.82,0.03,34.18,0.3,0.13,24.49,7.75,32.3
i3Y9xl9ckWU.jpg,0.51,10.5,6.08,14.17,1.21,0.0,17.1,16.02,34.41
I5SKFXqR9r8.jpg,0.0,0.57,0.0,16.12,0.07,0.0,7.07,30.0,46.17
I6Fi22hxITM.jpg,0.0,0.0,0.0,29.33,0.03,0.0,23.22,14.83,32.59
I6qSF2tKdkI.jpg,0.04,4.86,0.0,13.1,3.63,0.0,39.05,6.6,32.72
I71Fpu_mmcg.jpg,4.54,2.65,0.0,40.07,2.22,0.0,10.55,3.05,36.92
i73vBiLo2PA.jpg,0.1,0.33,0.0,13.14,0.0,0.09,48.4,4.13,33.81
I8McPt1ux9U.jpg,0.0,0.99,0.02,50.62,0.0,0.0,12.88,16.21,19.28
I8q2eutBoXk.jpg,0.63,1.42,0.27,24.52,0.24,0.0,24.93,10.03,37.96
i8qS2r4Mws0.jpg,0.97,3.06,0.0,13.73,27.07,0.0,8.63,17.35,29.19
i9vGQ0kx-fQ.jpg,0.01,4.47,0.0,4.1,0.78,0.0,31.52,7.03,52.09
iAAB_4LgB14.jpg,0.0,5.29,2.42,24.65,0.21,0.0,23.09,16.2,28.14
IaEj2mNTg3o.jpg,2.23,1.28,1.91,23.57,2.47,0.0,4.83,56.61,7.1
IaOE08wtI2o.jpg,6.72,8.05,0.0,14.25,0.04,0.0,25.98,21.81,23.15
Ib2Y0kt_6Ok.jpg,0.9,13.24,9.98,13.39,0.05,0.0,18.49,1.26,42.69
IC2IoO8PHEw.jpg,0.53,7.07,0.0,13.95,4.15,1.99,39.72,9.06,23.53
iC2Q4euQZws.jpg,2.51,2.34,0.92,19.59,0.47,0.0,29.33,12.41,32.43
iC2s7Vx4tCc.jpg,0.07,0.44,1.07,17.29,0.19,0.0,11.4,7.74,61.8
iCCuWDTfYY8.jpg,0.08,0.01,0.0,69.68,0.99,0.0,11.95,0.81,16.48
Idmu78v5TeE.jpg,0.03,6.83,0.02,10.83,0.0,0.0,44.97,6.74,30.58
iDTQDzqoWyk.jpg,4.96,3.5,1.99,5.69,9.29,0.0,33.7,9.67,31.2
IdUZHc7nqnE.jpg,0.0,7.71,0.0,10.59,0.0,0.0,30.51,8.43,42.76
iDXYFRX5RP4.jpg,0.71,1.29,0.0,17.46,17.15,2.95,24.31,17.66,18.47
iEq0Lc_sWjM.jpg,0.11,5.88,0.12,37.17,0.45,0.27,7.36,3.85,44.79
ifLKnE2WgPE.jpg,4.21,17.29,0.0,12.84,0.0,0.0,29.23,3.77,32.66
iGcS_QsiCwA.jpg,0.11,3.49,0.0,15.4,15.57,0.01,21.56,20.63,23.23
igSoZvr7lnw.jpg,0.02,1.55,0.0,5.62,0.0,0.01,63.76,3.15,25.89
Ih2toFSTLVU.jpg,0.0,0.7,0.0,20.4,4.91,0.04,29.13,14.93,29.89
iH4IPymkagQ.jpg,0.14,0.41,0.06,14.59,0.69,0.0,40.19,5.17,38.75
iha3y_Oj_-o.jpg,0.0,1.57,0.0,12.47,4.23,0.0,47.4,7.35,26.98
ihEQOF8_SXs.jpg,0.6,2.42,0.0,15.51,0.67,0.34,28.26,13.39,38.81
IhnioRvjlAU.jpg,0.12,0.71,0.0,3.41,0.71,0.0,67.74,5.36,21.95
ihQCje3qADE.jpg,0.0,0.47,0.0,13.0,0.18,0.0,24.55,4.45,57.35
IhQx_G2Dv6E.jpg,0.46,3.92,0.03,18.92,0.58,0.07,10.45,5.39,60.18
iHyEzFFHD1g.jpg,1.06,6.86,0.0,6.43,0.06,0.0,41.13,10.08,34.38
IiCfEzRvUIQ.jpg,1.5,5.5,2.54,31.25,0.04,0.02,12.53,8.63,37.99
IindYQBGmRQ.jpg,3.65,3.26,0.0,46.05,4.52,0.0,0.55,35.93,6.04
IIxlljazVf8.jpg,0.15,11.64,0.53,18.38,1.16,0.0,14.04,10.37,43.73
Ij7d7wZ5qqc.jpg,1.87,14.7,4.31,23.25,0.27,0.0,9.81,10.74,35.05
ikCeI-HNWKU.jpg,0.05,6.1,0.92,23.54,5.95,0.0,15.66,7.65,40.13
IkeDmcu8-2o.jpg,0.0,6.94,0.0,17.17,10.06,0.0,36.72,8.21,20.9
Ikm4UITCSKA.jpg,6.71,7.36,1.59,14.82,4.59,0.0,29.46,10.69,24.78
IkSQHSccOrw.jpg,0.0,0.79,1.95,8.43,0.0,0.72,54.78,17.7,15.63
IkusGn6DhGo.jpg,0.0,0.63,0.0,26.17,0.15,0.0,45.99,10.53,16.53
IlQCHjxHUkU.jpg,4.27,2.49,0.0,38.63,3.26,7.05,13.05,7.34,23.91
ilvgg0xoqXg.jpg,0.08,1.78,0.69,18.49,0.84,0.0,27.87,7.42,42.83
iM43LN5gdgs.jpg,2.94,9.1,0.0,14.67,2.79,0.0,25.53,9.84,35.13
im9_1MMzw3c.jpg,4.81,2.57,0.13,45.94,5.69,0.01,11.61,13.95,15.29
ImeZpAX1RIA.jpg,0.01,32.41,0.0,17.43,3.68,0.02,24.76,8.24,13.45
IMM_kPrs1KY.jpg,0.0,0.42,0.0,20.02,0.03,0.0,36.62,6.14,36.77
IN2S_grP2ZE.jpg,0.0,0.17,0.0,6.29,0.0,0.0,47.35,5.35,40.84
InHXOZbufdw.jpg,4.05,7.02,0.03,20.19,1.04,0.0,12.58,23.75,31.34
InP5_mgUUfE.jpg,0.0,1.08,0.08,46.13,0.38,0.0,2.91,21.17,28.25
INYxG2V6mvc.jpg,0.59,12.48,0.0,21.09,0.0,0.0,17.68,13.89,34.27
IoFKtGYM6I0.jpg,0.08,3.76,0.0,14.95,0.0,0.0,20.54,7.87,52.8
iOIgLr2nxbg.jpg,1.5,6.25,3.08,11.82,1.03,0.0,33.31,9.93,33.08
IouFUBMbSXY.jpg,2.21,0.86,0.0,36.53,1.8,0.0,9.88,14.13,34.59
IqA_Ae_fso0.jpg,0.81,2.92,0.01,17.2,0.0,0.0,26.56,2.21,50.29
iqd1MUUIJHM.jpg,1.88,7.37,0.39,12.53,0.01,0.0,23.7,7.84,46.28
IsgC81D2O8w.jpg,0.0,2.99,0.41,20.44,0.13,0.0,25.74,14.53,35.76
ISmQJQJxxPs.jpg,0.12,0.71,0.68,19.89,2.64,0.0,18.01,5.69,52.26
IsVlRj4visc.jpg,3.61,3.46,0.0,14.17,2.18,12.87,11.39,11.82,40.5
it4RYgwYIDg.jpg,0.07,8.85,1.13,24.23,2.92,0.18,14.72,13.09,34.81
IT9r-ovHmDM.jpg,0.74,1.06,0.0,10.15,0.05,0.0,20.81,10.33,56.86
iTeW0PTPEwE.jpg,0.0,1.28,0.0,32.56,0.0,0.0,1.49,46.0,18.67
iuOb6l6vbOY.jpg,3.44,1.35,0.0,26.59,11.13,0.0,11.72,2.38,43.39
IuOpZs9lo6I.jpg,0.0,1.1,0.02,14.14,0.8,0.0,30.17,5.3,48.47
IuRDt2Wvo5o.jpg,0.0,3.46,0.05,10.61,22.71,0.14,35.9,5.84,21.29
IVHzY-UlG9s.jpg,0.04,1.01,0.73,17.42,1.0,6.94,17.0,11.32,44.54
Ivn4-GzrETM.jpg,0.0,0.05,0.0,30.18,4.63,0.07,17.37,26.62,21.08
iWMyjfgyCYU.jpg,0.0,0.06,0.0,36.96,0.35,0.0,20.13,14.32,28.18
iwzPLQ6-BDs.jpg,0.0,0.81,0.0,10.04,7.3,19.62,41.84,2.17,18.22
ix3pRU76vIc.jpg,1.06,24.35,0.0,14.84,0.0,0.0,11.52,33.48,14.75
iXd277VEQuI.jpg,0.03,0.45,0.11,33.05,5.88,0.0,19.69,3.14,37.65
IxD2NbXzgpQ.jpg,0.53,12.99,2.87,16.61,0.0,0.0,10.3,19.98,36.72
iXDvw2_BIqM.jpg,0.56,3.38,0.07,7.46,19.87,0.16,33.71,10.59,24.2
IxGdNHDMFPI.jpg,0.0,0.03,0.06,1.91,0.09,0.02,82.27,2.09,13.53
IXoVDl1oTs8.jpg,16.32,4.26,0.09,20.6,5.58,0.0,18.02,8.64,26.49
iYvBDtk8z-4.jpg,2.26,9.68,0.19,10.78,0.84,0.0,20.07,27.1,29.08
IyxERiRuRBw.jpg,0.04,2.1,0.0,29.89,0.02,0.0,4.72,26.2,37.03
iz-Jvx0AmuM.jpg,0.27,5.49,0.02,9.68,3.48,0.0,33.71,11.1,36.25
IZA1t7vmai4.jpg,0.14,0.64,0.0,15.68,10.74,1.61,33.94,10.76,26.49
IzAW6O5YWBU.jpg,0.0,0.0,0.0,28.12,0.0,0.0,23.01,4.99,43.88
J-E4D9E4xsI.jpg,0.0,0.0,0.15,13.88,0.63,0.0,55.76,3.82,25.76
j1knOWYwnMM.jpg,0.0,1.01,2.0,11.94,0.03,0.05,10.85,46.71,27.41
j1ZDjp7CS9I.jpg,0.0,3.47,4.71,29.02,0.0,0.0,21.47,7.69,33.64
j2YWXAqzmX4.jpg,3.1,13.43,0.0,19.86,0.0,4.37,22.38,13.29,23.57
J3mX_a2tmMc.jpg,4.92,7.49,2.39,25.55,2.36,0.42,10.96,14.75,31.16
J4dz7tiXNEc.jpg,0.15,0.0,0.16,31.81,1.59,0.0,37.84,4.7,23.75
J4H-0ue4gXk.jpg,0.02,3.24,0.0,25.07,0.56,0.0,12.09,5.44,53.58
j4pBIs30HQc.jpg,0.4,0.56,0.34,28.23,1.8,0.0,18.13,17.59,32.95
J5LWi9sqvQk.jpg,0.06,0.49,1.77,30.84,1.0,0.04,9.01,19.4,37.39
j5wy6RXVVCY.jpg,1.06,2.59,2.88,21.69,0.03,0.0,9.52,15.58,46.65
j61BEpr1OSg.jpg,0.06,1.65,0.11,19.76,1.21,0.0,27.01,7.74,42.46
j69a0yB08gs.jpg,3.34,1.65,0.99,19.6,2.65,0.0,41.13,7.97,22.67
j75LDK7JDSs.jpg,0.0,2.12,0.0,8.45,0.0,0.0,38.95,0.69,49.79
J7IGbrXZEZI.jpg,0.03,0.04,0.0,29.58,1.38,0.0,21.81,12.47,34.69
J9gH_ZLFHyU.jpg,0.29,0.92,1.76,15.48,2.26,0.0,37.68,15.28,26.33
Ja2nNDd9fjg.jpg,1.79,9.37,0.77,9.73,0.0,0.0,26.07,1.23,51.04
jahAi_wkHAs.jpg,4.9,16.8,0.0,16.73,3.73,0.0,18.41,5.76,33.67
jAi_grkVCFY.jpg,2.52,4.66,2.95,9.94,0.8,0.0,49.68,3.5,25.95
jbdN_Uwuosc.jpg,0.0,0.56,0.0,29.41,0.0,0.0,21.86,7.17,41.0
JBMQsxcS0Xk.jpg,0.16,5.28,0.0,10.9,0.0,0.0,27.62,12.75,43.29
Jc2hb8-rcrY.jpg,0.16,1.28,2.61,25.55,0.02,0.0,14.96,33.7,21.72
jC86fVeUeZA.jpg,0.0,0.03,0.0,5.25,1.73,0.33,76.34,2.96,13.36
JDkoMGF8aEY.jpg,0.03,4.96,0.98,16.04,1.07,0.0,26.22,14.63,36.07
jDtgVcVUTVs.jpg,1.25,2.3,0.0,8.82,0.0,0.09,34.41,5.33,47.8
JDUVOzWAWWs.jpg,0.93,4.49,0.0,23.2,2.71,0.0,9.79,11.15,47.73
jDxJk9l0Wp4.jpg,0.0,0.78,0.05,17.09,5.24,0.2,31.35,7.89,37.4
JeiuMNOJ1EA.jpg,1.53,8.37,0.0,12.21,19.13,0.0,18.97,14.14,25.65
jeyDC8xrwt4.jpg,0.53,10.54,0.29,16.23,2.73,0.0,26.26,11.47,31.95
JEZPL3YERBY.jpg,1.2,1.64,0.0,16.16,4.12,0.0,17.88,5.82,53.18
Jf2tNIE-IHE.jpg,0.02,0.79,0.24,10.91,2.93,0.0,39.6,5.48,40.03
JFzRQ3TqhPs.jpg,0.15,11.2,0.0,11.09,1.36,0.02,30.27,11.88,34.03
jgSxogFcp3U.jpg,0.25,0.21,4.43,4.13,2.73,8.39,62.04,8.83,8.99
jgy0EWT3esY.jpg,0.0,0.85,0.0,13.52,0.0,0.0,31.91,19.19,34.53
jI23S-mYYeg.jpg,1.51,3.84,0.03,17.28,4.01,0.12,22.97,3.48,46.76
jiQ7Grr33oA.jpg,0.58,15.2,3.05,13.38,2.62,0.0,17.3,13.59,34.28
jJaymuewPYw.jpg,0.3,7.12,0.0,17.67,10.05,0.02,28.02,3.29,33.53
JJcY3gQsBu4.jpg,3.08,2.88,0.0,19.91,1.61,0.0,19.14,27.4,25.98
jJyZzmYeHiQ.jpg,0.0,0.0,0.0,18.42,0.0,0.0,27.59,0.21,53.78
JlrWlTMAqr0.jpg,0.0,0.17,0.0,31.85,1.03,0.0,31.7,11.76,23.49
JM14c0yL29I.jpg,0.45,17.84,0.0,21.15,0.08,0.0,9.72,11.32,39.44
jMLdbmElS8w.jpg,0.0,0.03,0.0,38.87,0.59,0.0,10.13,0.01,50.37
jmntzm5yBYY.jpg,0.01,14.56,0.0,9.39,0.0,0.0,18.09,11.62,46.33
jNh9sBsYgss.jpg,0.0,3.45,2.23,23.28,0.02,0.0,26.07,8.21,36.74
jnP26DJ4Eok.jpg,0.0,3.77,0.98,16.02,0.01,0.0,17.21,20.66,41.35
JNUQ72ZHlZs.jpg,0.06,0.21,0.0,17.88,0.0,0.0,20.04,5.06,56.75
joeAUU_Gwko.jpg,0.05,6.43,3.06,15.18,0.85,0.0,11.81,11.82,50.8
jOwLMt8-WQs.jpg,0.03,0.67,0.0,33.51,1.05,0.61,6.01,8.77,49.35
JP12qxJQKDk.jpg,0.0,0.54,0.0,16.11,0.0,0.0,47.56,11.97,23.82
jPAf5X7D_5E.jpg,2.25,4.08,0.18,17.48,0.53,0.0,12.49,9.23,53.76
jpBpQKazIsk.jpg,0.02,10.13,0.0,14.05,5.75,0.0,4.81,7.03,58.21
JpOnvii2_1s.jpg,0.01,6.58,0.0,16.99,0.21,0.0,20.04,18.63,37.54
Jppwo7-7hLs.jpg,0.06,8.25,0.0,35.89,0.71,0.0,13.69,19.41,21.99
jPUSclSyUiQ.jpg,0.06,0.0,0.0,28.77,7.41,0.0,5.18,34.76,23.82
JQ-eZkZC5nA.jpg,0.09,0.6,0.1,30.65,12.49,0.0,25.17,4.76,26.14
jQaxzqZztNM.jpg,0.0,3.15,0.0,27.02,0.0,0.0,12.57,31.38,25.88
jqEDYZ_jq3s.jpg,0.0,1.74,0.0,10.08,10.5,0.0,28.58,15.13,33.97
jqKQfexB7To.jpg,0.08,0.0,0.0,2.32,67.37,0.19,23.67,1.17,5.2
JQpjfWV_p6E.jpg,0.0,0.0,0.0,3.59,0.0,0.0,74.46,0.46,21.49
jqrEYX5MMks.jpg,0.28,6.07,0.69,26.85,4.42,0.06,11.2,6.11,44.32
JR0jhnzM5VU.jpg,1.24,5.22,3.66,30.01,0.61,0.0,11.05,14.47,33.74
jrppaG01-F0.jpg,4.3,2.92,0.0,16.98,0.0,0.0,8.98,9.92,56.9
jrxk0pWFe-I.jpg,1.87,2.28,1.31,14.7,16.02,0.08,34.34,7.76,21.64
jrzvf28SgyA.jpg,0.07,1.14,0.0,11.19,1.31,1.08,17.07,15.54,52.6
JRzVGCUDuC0.jpg,0.0,5.53,0.01,14.07,0.0,0.0,43.59,6.48,30.32
JsbGDdik8ao.jpg,0.0,1.05,0.0,12.75,0.42,0.0,34.61,20.2,30.97
jSktkWAbLAk.jpg,5.77,14.84,0.0,8.21,0.88,7.05,8.0,15.61,39.64
Jsm7oZ-8lVk.jpg,0.06,0.2,0.0,14.1,0.76,0.0,27.0,28.5,29.38
jsv1yjFjZx0.jpg,3.24,2.93,0.0,24.84,0.0,0.0,14.69,1.02,53.28
jSVt-jwgQ1U.jpg,0.14,2.12,0.0,11.18,0.45,1.41,29.78,13.55,41.37
Jsz4MSGM-08.jpg,9.76,3.93,0.0,15.78,4.72,0.0,31.11,3.78,30.92
JT5AVuqTeaE.jpg,0.1,4.74,0.07,9.91,1.37,0.0,27.78,14.46,41.57
jTHtIfk1Nyo.jpg,1.78,2.92,1.6,16.3,8.29,2.89,26.07,7.67,32.48
jTPe32FwjEI.jpg,0.33,5.45,0.0,6.11,0.0,0.0,46.61,0.83,40.67
jUL1cRzKQlE.jpg,0.06,0.03,0.0,17.2,7.38,0.0,36.08,21.3,17.95
jumDvsiJ9BI.jpg,0.0,1.31,0.0,10.34,0.0,0.0,29.42,10.68,48.25
JVIVZgJ5aec.jpg,0.04,2.21,2.03,15.02,1.31,1.74,22.02,5.21,50.42
jVtWRVmMVGg.jpg,0.18,3.1,0.56,18.07,0.39,0.0,21.76,3.17,52.77
jw1ScfGOB4U.jpg,0.22,3.81,0.0,8.16,3.17,0.0,51.21,9.51,23.92
Jw72XdBwhjQ.jpg,0.31,10.32,0.15,7.9,0.45,0.08,15.71,43.66,21.42
jw7ykAwVGH0.jpg,0.15,2.12,0.58,13.26,1.44,0.0,30.68,5.18,46.59
jwhcFIoDFNg.jpg,0.01,0.29,0.0,16.11,0.25,0.0,33.94,6.84,42.56
JwIeegXNZ9c.jpg,0.16,0.97,1.72,16.47,4.92,1.12,19.93,12.57,42.14
jxi7MHhur20.jpg,0.0,0.76,0.0,16.48,2.82,0.12,35.81,3.88,40.13
JXxBmfyw6Xc.jpg,0.08,0.18,0.0,17.03,4.58,0.0,13.15,24.42,40.56
jxZgccTWzcg.jpg,0.01,0.15,1.96,25.67,0.6,0.0,15.78,28.97,26.86
JyespbKFTZE.jpg,2.1,11.06,2.89,19.69,0.69,0.0,13.43,36.97,13.17
JyuDpnjCK_U.jpg,0.82,1.91,0.0,20.34,0.03,0.0,25.12,28.51,23.27
jyWS46pHtdA.jpg,0.92,21.53,1.01,10.34,22.78,0.0,16.26,12.99,14.17
JZIEfgYvQio.jpg,0.04,7.43,0.0,22.46,2.89,0.92,22.67,8.45,35.14
jZn35O_ja4Q.jpg,0.66,6.99,1.54,27.51,1.54,0.0,14.75,10.7,36.31
JZnvP1MWBlk.jpg,0.05,3.37,0.0,19.19,2.75,0.0,18.82,7.03,48.79
jzS627fKCvc.jpg,0.0,2.32,0.0,23.09,0.55,0.0,26.41,19.17,28.46
J_BQmskzXDk.jpg,0.0,2.86,0.0,29.15,2.23,1.24,12.19,7.73,44.6
j_G9pHUL-wY.jpg,0.0,0.4,0.0,15.23,0.0,0.0,32.24,5.56,46.57
K-mSi0GNWN8.jpg,3.0,21.78,0.0,11.82,4.36,0.0,6.14,38.41,14.49
K-o1LlCF-Hc.jpg,0.1,0.3,0.0,8.37,2.96,0.0,40.34,7.77,40.16
K-rtaegZYkE.jpg,0.0,2.55,0.0,15.54,0.24,0.0,26.88,7.14,47.65
K-W7_RY8d4M.jpg,0.6,3.32,0.0,17.99,0.39,0.0,19.25,27.63,30.82
K05mhgf0Lj4.jpg,0.0,1.74,0.0,22.26,0.0,0.0,9.21,50.06,16.73
K0FmdB8uGKA.jpg,0.05,0.08,0.0,18.7,0.0,0.0,34.36,21.86,24.95
K20VZzncHgY.jpg,0.25,4.27,0.01,17.82,9.37,0.06,25.86,7.78,34.58
k3dilnwfcec.jpg,0.0,3.89,5.19,13.19,0.1,0.0,14.59,27.66,35.38
K4BnzGb1FGQ.jpg,1.54,2.1,0.01,24.74,2.3,0.0,19.48,3.23,46.6
k4cn8eVRCDo.jpg,0.03,0.5,0.02,42.14,0.41,0.0,20.05,10.2,26.65
k4VbpUl8U9I.jpg,3.12,1.41,0.0,15.75,0.07,0.24,10.36,33.33,35.72
k5DdXvzvQ9g.jpg,0.11,1.04,0.04,24.43,0.24,0.04,20.83,4.71,48.56
k5iXUMHPXb8.jpg,3.59,10.59,0.0,46.46,0.01,0.0,4.28,1.33,33.74
K6dZW1V3-FU.jpg,3.73,12.71,0.58,18.52,1.06,0.57,5.3,29.32,28.21
K9h7xBf9uzA.jpg,0.0,0.17,0.0,25.3,0.0,0.0,24.34,32.09,18.1
K9_kfYsDQgw.jpg,22.49,11.06,0.85,11.84,0.01,0.0,20.42,9.46,23.87
kaK0QUeJDs4.jpg,1.17,5.79,0.0,16.64,0.72,8.09,23.54,3.13,40.92
kAsWumwTUjQ.jpg,0.95,10.16,0.05,19.14,13.13,3.47,13.74,6.54,32.82
KAWBqgvlhfo.jpg,0.0,4.14,0.0,30.8,4.87,0.12,15.72,10.28,34.07
KAXmWs4Hlis.jpg,0.13,2.14,0.0,17.97,0.84,0.0,18.83,14.13,45.96
KBckeRChNT4.jpg,0.0,0.23,0.0,31.86,0.12,0.0,22.93,4.66,40.2
kBRmepdDuGk.jpg,0.16,0.21,0.55,26.54,0.44,0.0,12.68,45.31,14.11
kceHa2XteNs.jpg,0.02,3.44,0.0,18.6,0.72,0.0,40.68,6.82,29.72
kcUTnM5Flpg.jpg,0.0,0.04,0.0,8.58,4.86,0.38,30.58,8.42,47.14
KdAgjXVe2K4.jpg,2.54,4.57,0.0,17.9,0.44,0.0,9.51,13.1,51.94
kdQjdQUFzBo.jpg,0.05,0.97,0.0,27.58,1.63,0.04,7.46,38.78,23.49
kEdhl7xNluM.jpg,0.15,4.57,0.0,30.1,0.04,0.07,16.5,13.09,35.48
KelcDGzQRKg.jpg,2.64,1.42,0.0,43.02,0.0,0.0,3.79,5.48,43.65
KewTOAuam4s.jpg,0.12,9.65,4.69,9.28,0.0,0.0,5.62,3.55,67.09
kFBwyWHgkXg.jpg,1.17,3.91,0.0,22.01,4.76,0.0,11.81,2.93,53.41
KG2lonDcGCU.jpg,0.01,0.62,0.03,14.99,0.02,0.03,54.99,13.58,15.73
KG5Ov18N26U.jpg,0.0,0.0,0.0,24.57,0.0,0.0,13.17,45.59,16.67
kgG1oJiE5qs.jpg,0.0,0.13,0.0,7.36,0.0,0.0,70.15,2.11,20.25
Kgr7qGU_sJw.jpg,0.0,0.33,0.02,46.67,0.0,0.0,14.36,9.06,29.56
kIbd4DORB-8.jpg,0.2,0.01,0.98,27.43,1.48,0.0,37.57,2.2,30.13
kImXctXCmLs.jpg,0.0,0.21,0.0,20.86,0.12,0.11,37.51,23.74,17.45
KIXccECYjyU.jpg,0.28,10.99,3.05,21.77,0.28,0.0,19.1,12.59,31.94
KJrmE8BNCuM.jpg,0.0,1.38,0.0,23.07,0.07,0.0,5.48,4.34,65.66
Kk4YL2CZGPI.jpg,3.97,8.06,0.32,24.42,0.15,0.11,12.51,27.7,22.76
kkiNTet5G-Q.jpg,2.24,9.25,0.0,12.67,0.0,0.0,23.56,29.17,23.11
kL1xAYUTx2o.jpg,2.28,1.59,0.26,13.29,0.75,0.25,30.1,7.17,44.31
KlL-XtnS_ps.jpg,0.14,5.54,0.31,24.83,1.4,0.91,17.83,4.77,44.27
klMo0d2-VOs.jpg,0.0,23.39,0.0,18.47,0.06,0.0,21.93,14.73,21.42
klx-_N0XMEY.jpg,0.0,0.66,7.69,28.77,0.0,16.8,2.67,17.72,25.69
KmaO8Z99BJU.jpg,9.01,5.89,0.05,11.15,19.74,0.0,6.43,15.21,32.52
KmWoT5FmtTk.jpg,3.64,2.1,0.1,27.74,1.77,0.0,3.04,40.02,21.59
KNXOzx6mkUE.jpg,0.0,0.12,1.66,23.33,0.1,0.0,30.88,1.1,42.81
kOf9riihh1g.jpg,0.95,15.12,0.48,25.01,2.82,0.1,2.16,10.12,43.24
KOlzFdl35e4.jpg,0.71,3.09,0.0,25.58,0.19,0.0,24.14,14.98,31.31
koNVREBxap8.jpg,0.0,8.9,0.01,21.31,1.34,0.0,24.28,7.66,36.5
konXumXsoFE.jpg,0.0,0.04,0.0,25.79,0.0,0.0,23.17,8.74,42.26
kOUQW-YbAeY.jpg,0.0,1.26,0.0,33.5,3.77,0.06,22.77,10.89,27.75
KPbgE2STJiE.jpg,0.0,5.66,9.79,24.69,0.11,0.0,11.27,16.09,32.39
KPU07Ee_j_Y.jpg,0.17,2.05,0.0,17.09,3.24,0.0,38.07,10.75,28.63
kq2oO7fRbB4.jpg,0.0,0.09,0.0,27.6,0.0,0.0,13.82,21.38,37.11
KqItPSo7R58.jpg,2.03,3.22,0.0,29.91,7.71,0.0,14.96,3.75,38.42
KrbZE3SL1vU.jpg,4.12,7.84,0.0,31.36,15.09,0.0,6.89,10.18,24.52
KRj2QZgUqlU.jpg,1.55,4.9,0.0,6.45,61.25,0.74,10.44,0.04,14.63
krOzZPUb738.jpg,1.13,1.67,2.95,21.19,2.77,2.77,22.31,15.94,29.27
KSrS_KmFcmM.jpg,0.15,11.07,9.9,22.52,0.0,0.0,16.71,15.26,24.39
kssJ-jhOFPA.jpg,6.81,2.45,0.0,30.93,1.76,0.0,11.52,18.51,28.02
KTBkJEkTicw.jpg,1.66,1.52,0.06,23.18,4.39,0.15,15.8,7.63,45.61
kTrjYBGGol0.jpg,0.0,4.53,0.0,14.34,0.0,0.0,22.99,17.37,40.77
KUinzmCRI3k.jpg,0.0,1.12,0.0,26.37,0.0,0.0,18.56,21.97,31.98
kupDrmKBW4w.jpg,0.0,0.0,0.0,32.72,0.0,0.0,11.19,12.36,43.73
KuSZGmAz7zc.jpg,0.14,1.38,0.43,10.93,3.22,0.0,39.37,6.26,38.27
KUWHXdT39Rg.jpg,1.76,10.56,2.63,15.88,0.77,0.0,31.12,20.4,16.88
kv7cn2yuUCc.jpg,0.0,0.02,0.0,17.13,9.53,0.0,43.61,5.62,24.09
kVfqhcWspQw.jpg,0.0,0.05,2.55,15.39,7.47,0.0,12.17,48.25,14.12
KwD4e3ziCb4.jpg,0.16,6.8,4.31,24.02,3.57,0.06,11.34,14.73,35.01
KWEY2yJfy_E.jpg,0.46,4.7,0.0,18.0,1.67,0.0,27.67,8.66,38.84
kwMIisZ35QQ.jpg,14.76,8.65,0.0,14.85,9.23,0.0,16.33,2.83,33.35
kWRYJ4P1h-A.jpg,4.3,2.42,1.96,21.01,18.83,0.06,14.5,14.88,22.04
KwTtV2ZJZ7U.jpg,0.24,14.3,0.24,20.36,0.17,0.0,13.07,5.66,45.96
kWXTPmPd_gk.jpg,0.09,0.19,0.0,16.62,6.07,0.0,32.5,6.17,38.36
kXPQK-Gxkl8.jpg,2.97,14.45,3.62,14.59,1.3,0.0,15.28,10.39,37.4
KxqcT1LUJhQ.jpg,0.11,0.47,0.06,26.0,0.23,0.0,28.42,3.82,40.89
kXq_pc1ug3s.jpg,1.0,3.46,0.5,23.09,0.0,14.89,19.09,16.44,21.53
kxVFwfWXSSE.jpg,0.3,0.8,0.1,15.8,0.23,0.0,38.49,20.34,23.94
KxyoiLVn_YU.jpg,0.17,0.88,0.0,10.58,0.0,0.0,24.93,8.22,55.22
kyefcNqiZOA.jpg,0.33,6.2,0.0,18.59,1.66,0.0,26.64,4.99,41.59
Kys4CbieqpU.jpg,6.54,23.65,0.5,7.48,3.54,0.0,12.83,4.9,40.56
kYTUmK8f52A.jpg,0.0,48.32,0.0,3.84,0.0,0.0,0.0,16.55,31.29
kz8L5quDgYU.jpg,0.17,3.73,0.06,26.76,0.05,0.0,16.0,13.22,40.01
KzG17U1mbMc.jpg,0.12,1.37,0.0,29.19,1.08,3.22,12.75,13.34,38.93
l-lPCxX7ySg.jpg,4.17,16.14,0.0,15.67,1.2,0.84,17.88,4.82,39.28
L-OWMMdBkHk.jpg,0.22,4.63,0.0,23.58,0.88,0.0,8.42,11.12,51.15
l0eB8kD2EHY.jpg,2.44,10.77,0.0,23.65,2.19,0.01,14.26,11.91,34.77
l2YVDriQtmo.jpg,0.02,2.4,0.06,25.63,0.0,0.0,37.05,0.34,34.5
l3050mDF35E.jpg,0.0,0.24,0.13,37.51,0.97,0.0,21.15,8.58,31.42
l37i8s1uUx0.jpg,0.0,0.0,0.0,28.51,0.31,0.0,24.25,9.16,37.77
L5Bds-NmmAo.jpg,3.43,2.6,9.22,3.5,0.0,0.0,52.52,1.85,26.88
